# file...... Meter_645_B_Power.csv
# date...... Wed May 12 15:03:45 2021
# user...... Christine
# host...... (null)
# trigger... (none)
# interval.. 900
# limit..... 0
# timestamp,meter_645_B:measured_power,xfmr_meter_645_B_1:measured_power,xfmr_meter_645_B_2:measured_power,xfmr_meter_645_B_3:measured_power,xfmr_meter_645_B_4:measured_power,xfmr_meter_645_B_5:measured_power,house_meter_645_B_1:measured_power,house_meter_645_B_2:measured_power,house_meter_645_B_3:measured_power,house_meter_645_B_4:measured_power,house_meter_645_B_5:measured_power,house_meter_645_B_6:measured_power,house_meter_645_B_7:measured_power,house_meter_645_B_8:measured_power,house_meter_645_B_9:measured_power,house_meter_645_B_10:measured_power,house_meter_645_B_11:measured_power,house_meter_645_B_12:measured_power,house_meter_645_B_13:measured_power,house_meter_645_B_14:measured_power,house_meter_645_B_15:measured_power,house_meter_645_B_16:measured_power,house_meter_645_B_17:measured_power,house_meter_645_B_18:measured_power,house_meter_645_B_19:measured_power,house_meter_645_B_20:measured_power,house_meter_645_B_21:measured_power,house_meter_645_B_22:measured_power,house_meter_645_B_23:measured_power
2021-01-08 08:15:00 PST,+209081+3721.17j,+2601.02+1.28631j,+6686.45+8.39142j,+82416.5+1386.08j,+109800+2304.21j,+7568.62+10.8946j,+240.012+0.00113107d,+480.047+0.00226248d,+360.027+0.00169673d,+520.056+0.00245108d,+280.016+0.00131962d,+360.027+0.00169673d,+160.005+0.000754011d,+200.008+0.000942537d,+720.107+0.00339679d,+1000.21+0.00471858d,+1000.21+0.00471858d,+880.159+0.00415204d,+800.132+0.0037744d,+800.132+0.0037744d,+840.145+0.00396322d,+640.084+0.00301922d,+1440.43+0.00689475d,+1160.28+0.00555313d,+1000.21+0.0047867d,+560.065+0.00267981d,+20407.5+0.0984638d,+17625.2+0.0849395d,+20084.8+0.0968933d
2021-01-08 08:30:00 PST,+219722+4155.76j,+2441+1.17193j,+7929.53+11.9752j,+82732.5+1390.13j,+119883+2732.37j,+6726.62+8.52364j,+240.012+0.00112962d,+160.005+0.000753044d,+240.012+0.00112962d,+840.145+0.00395514d,+280.016+0.00131793d,+320.021+0.00150624d,+160.005+0.000753044d,+200.008+0.000941329d,+760.119+0.00358192d,+960.189+0.00452509d,+1640.55+0.00773361d,+1520.47+0.00716721d,+1240.32+0.00584592d,+560.064+0.00263899d,+520.056+0.00245043d,+720.106+0.00339332d,+1880.74+0.00899304d,+1000.21+0.0047809d,+1320.36+0.00631205d,+760.12+0.00363294d,+18028.2+0.0867901d,+19721.6+0.0950106d,+18511.9+0.089137d
2021-01-08 08:45:00 PST,+216452+4048.05j,+5165.76+5.77066j,+8330.48+13.2024j,+70137.8+1014.01j,+126122+2995.15j,+6686.79+8.52231j,+480.047+0.00226041d,+120.003+0.000564977d,+520.055+0.00244884d,+2641.43+0.0124488d,+560.064+0.00263727d,+280.016+0.00131841d,+160.005+0.000753321d,+400.033+0.00188358d,+480.047+0.00226173d,+1160.28+0.00546815d,+1680.58+0.00792192d,+1200.3+0.00565684d,+1400.4+0.00660046d,+560.064+0.00263882d,+600.074+0.00282738d,+1240.32+0.00584555d,+1080.24+0.00515045d,+720.108+0.00343286d,+1640.56+0.00782379d,+800.133+0.00381448d,+20326.5+0.0976977d,+8093.65+0.0387023d,+19237.5+0.0924208d
2021-01-08 09:00:00 PST,+225974+4458.77j,+4805.02+5.0134j,+7247.59+9.86828j,+64998.7+869.286j,+136972+3535.08j,+11940.9+26.8943j,+160.005+0.000754809d,+160.005+0.000754809d,+2441.23+0.0115271d,+760.119+0.00358668d,+360.027+0.00169853d,+200.008+0.000943535d,+480.047+0.00226488d,+240.012+0.00113227d,+880.159+0.00415518d,+1080.24+0.00510017d,+1040.22+0.00491116d,+880.159+0.00415518d,+1080.24+0.00510017d,+800.132+0.00377725d,+720.107+0.00339936d,+760.119+0.0035883d,+1720.62+0.00821473d,+1120.26+0.00534712d,+1040.22+0.00496494d,+760.12+0.00362759d,+20124.9+0.096826d,+7812.73+0.0373952d,+15248.6+0.0732146d
2021-01-08 09:15:00 PST,+226603+4719.74j,+3522.12+2.45665j,+6726.71+8.55498j,+58201.1+696.179j,+145600+3969.48j,+12543+29.6006j,+320.021+0.0015058d,+320.021+0.0015058d,+880.159+0.00414238d,+1080.24+0.00508445d,+240.012+0.00112929d,+360.027+0.00169407d,+160.005+0.000752826d,+160.005+0.000752826d,+1480.45+0.00697343d,+1000.21+0.00471039d,+760.119+0.00357937d,+760.119+0.00357937d,+800.131+0.00376785d,+720.106+0.00339089d,+600.074+0.00282554d,+600.074+0.00282554d,+1800.67+0.0085653d,+920.175+0.00437542d,+840.146+0.00399475d,+1040.22+0.0049465d,+18713.1+0.0896432d,+16537+0.0791467d,+7772.55+0.0370637d
2021-01-08 09:30:00 PST,+218369+4550.05j,+3401.94+2.27691j,+7768.98+11.4231j,+50937.4+535.736j,+145594+3966.26j,+10656.5+21.3416j,+240.012+0.00112905d,+480.047+0.00225843d,+960.189+0.0045182d,+840.145+0.00395313d,+120.003+0.000564482d,+160.005+0.000752662d,+320.021+0.00150547d,+280.016+0.00131726d,+1200.3+0.00565315d,+1600.53+0.00753939d,+1280.34+0.00603032d,+800.131+0.00376784d,+680.095+0.00320242d,+600.074+0.00282553d,+760.119+0.00357936d,+840.145+0.00395633d,+1680.58+0.00798109d,+2000.83+0.00950319d,+1080.24+0.00512879d,+720.107+0.00341843d,+14403.1+0.0687633d,+18108.3+0.0865866d,+6689.28+0.0318334d
2021-01-08 09:45:00 PST,+201772+3885.56j,+4564.45+4.47611j,+8009.73+12.1924j,+44432.7+412.568j,+135584+3429.5j,+9172.07+15.71j,+160.005+0.000750592d,+160.005+0.000750592d,+960.188+0.00450575d,+2560.75+0.00672293d,+160.005+0.000750592d,+160.005+0.000750592d,+160.005+0.000750592d,+240.012+0.00112594d,+1040.22+0.00488457d,+640.084+0.00300515d,+1800.66+0.00845801d,+600.074+0.00281726d,+600.074+0.00281726d,+920.173+0.00432065d,+1560.5+0.00732919d,+840.144+0.00394474d,+960.19+0.00453936d,+3041.91+0.0143931d,+1040.22+0.00491788d,+1240.32+0.00586435d,+13517.8+0.0642393d,+16738.1+0.0796492d,+1880.73+0.00889463d
2021-01-08 10:00:00 PST,+168314+3110.02j,+3922.58+3.01426j,+5524.57+5.75434j,+21234.3+87.7307j,+126689+2982.39j,+10936.9+22.1556j,+200.008+0.000933244d,+160.005+0.000746577d,+1120.26+0.0052291d,+1240.17+0.00313859d,+360.026+0.00168d,+240.012+0.00111992d,+160.005+0.000746577d,+440.039+0.00205344d,+720.105+0.00336173d,+360.026+0.0016805d,+480.047+0.00224083d,+480.047+0.00224083d,+520.055+0.00242762d,+880.158+0.00410918d,+1240.31+0.00579148d,+840.144+0.00392231d,+1400.4+0.00655837d,+1680.58+0.00787139d,+840.144+0.00393367d,+1280.33+0.00599578d,+3362.31+0.015759d,+2241.02+0.0104988d,+3762.89+0.0176394d
2021-01-08 10:15:00 PST,+139755+1967j,+3562.15+2.49127j,+8211.64+13.3338j,+18269+70.5336j,+98811+1853j,+10897.1+22.0972j,+520.055+0.00242602d,+160.005+0.000746303d,+1000.2+0.00466678d,+960.187+0.00448d,+280.016+0.00130613d,+280.016+0.00130613d,+160.005+0.000746303d,+200.008+0.000932902d,+880.158+0.00410997d,+680.094+0.0031755d,+640.083+0.00298863d,+720.105+0.00336238d,+320.021+0.00149403d,+920.172+0.0042969d,+3081.93+0.0144043d,+960.188+0.00448383d,+1040.22+0.00486673d,+880.158+0.0041176d,+1040.22+0.00486673d,+1080.24+0.00505403d,+400.033+0.00187109d,+560.064+0.00261978d,+7732.22+0.0362747d
2021-01-08 10:30:00 PST,+108519+1121.88j,+3682.3+2.65774j,+11745+27.6768j,+10461.1+22.4619j,+73455.7+1050.26j,+9172.39+15.7419j,+160.005+0.000743733d,+200.008+0.000929689d,+880.157+0.00409232d,+1160.27+0.00539534d,+320.021+0.00148761d,+440.039+0.00204561d,+360.026+0.0016736d,+160.005+0.000743733d,+1480.44+0.00689522d,+720.105+0.00335288d,+800.13+0.0037256d,+840.143+0.00391198d,+680.094+0.00316653d,+1520.47+0.00708175d,+4804.69+0.0224083d,+880.157+0.00409836d,+880.157+0.0040974d,+960.187+0.00447011d,+1080.24+0.00502924d,+1560.49+0.00726658d,+400.032+0.00186191d,+520.055+0.00242066d,+4644.38+0.0216541d
2021-01-08 10:45:00 PST,+111398+1181.66j,+3121.61+1.89557j,+10457.4+20.9877j,+13722.3+41.0945j,+75482.9+1100.54j,+8610.91+13.8787j,+200.008+0.000930484d,+400.032+0.0018612d,+880.157+0.00409583d,+800.13+0.0037233d,+240.012+0.00111661d,+160.005+0.000744369d,+240.012+0.00111661d,+200.008+0.000930484d,+1240.31+0.00578042d,+560.064+0.00260943d,+2200.98+0.0102616d,+680.094+0.00316882d,+480.047+0.00223654d,+1400.4+0.00652692d,+2801.59+0.013065d,+1080.24+0.00503407d,+600.073+0.00279757d,+1000.2+0.00466375d,+1360.38+0.00634409d,+880.157+0.0041038d,+400.032+0.00186482d,+400.032+0.00186482d,+7411.19+0.0346472d
2021-01-08 11:00:00 PST,+108218+1301.33j,+3161.71+1.96825j,+7969.37+11.8991j,+7208.26+9.97227j,+80503.2+1257.34j,+9373.21+16.558j,+360.026+0.00167527d,+280.016+0.00130292d,+1000.2+0.00465533d,+800.13+0.00372381d,+120.003+0.000558341d,+160.005+0.000744472d,+240.012+0.00111676d,+200.008+0.000930613d,+1120.25+0.00521894d,+760.117+0.00354064d,+1800.66+0.00839105d,+720.105+0.00335421d,+680.094+0.00316779d,+760.117+0.00354064d,+1080.24+0.00503242d,+1040.22+0.00484592d,+800.13+0.00372657d,+880.157+0.00409942d,+1680.57+0.00782999d,+640.083+0.00298096d,+1720.6+0.00801661d,+1000.2+0.00465877d,+280.016+0.00130389d
2021-01-08 11:15:00 PST,+112007+1262.78j,+3402.24+2.38063j,+6766.85+8.60944j,+10544.4+24.0109j,+78064.2+1191.05j,+13227.1+33.2734j,+160.005+0.00074351d,+200.008+0.00092941d,+1480.44+0.00688298d,+240.012+0.00111532d,+320.021+0.00148716d,+80.0013+0.000371737d,+240.012+0.00111532d,+680.094+0.00316091d,+680.094+0.00316286d,+760.117+0.00353513d,+1640.55+0.00763252d,+840.143+0.00390744d,+360.026+0.00167413d,+720.105+0.00334899d,+760.117+0.00353513d,+1000.2+0.00465217d,+800.13+0.00372386d,+600.073+0.00279255d,+1080.24+0.00502806d,+760.117+0.00353758d,+280.016+0.00130294d,+1160.27+0.00540078d,+5566.29+0.0259561d
2021-01-08 11:30:00 PST,+105985+1219.65j,+3241.8+2.06334j,+9171.9+15.5038j,+5124.14+5.01132j,+78028.1+1173.06j,+10416.9+20.6357j,+160.005+0.000740833d,+160.005+0.000740833d,+1120.25+0.00518885d,+480.046+0.00222293d,+320.021+0.00148181d,+160.005+0.000740833d,+200.008+0.000926064d,+640.083+0.00296419d,+760.117+0.00352404d,+1360.37+0.00630847d,+1600.52+0.00742281d,+1200.29+0.00556576d,+1360.21+0.00354682d,+920.171+0.00426636d,+1040.22+0.00482319d,+920.171+0.00426636d,+960.186+0.00444868d,+960.186+0.00444868d,+1240.31+0.00574718d,+800.129+0.00370687d,+200.008+0.000926381d,+360.026+0.00166765d,+200.008+0.000926381d
2021-01-08 11:45:00 PST,+110702+1040.42j,+5807.06+7.13943j,+13713.7+37.5469j,+12432.4+32.7374j,+69533.7+943.939j,+9213.43+16.2266j,+3121.42+0.0104697d,+200.008+0.00092768d,+840.143+0.00389777d,+640.083+0.00296937d,+160.005+0.000742126d,+560.063+0.00259807d,+160.005+0.000742126d,+120.003+0.000556581d,+720.105+0.00334553d,+1080.24+0.00501939d,+920.171+0.00427536d,+1200.29+0.00557751d,+5925.9+0.0228672d,+1400.4+0.00650788d,+1560.49+0.00725235d,+880.157+0.00408938d,+800.13+0.00371657d,+920.171+0.00427436d,+3362.29+0.0156339d,+680.094+0.00315885d,+240.012+0.00111459d,+360.026+0.00167201d,+5646.46+0.0262792d
2021-01-08 12:00:00 PST,+105078+948.11j,+6048.46+8.07051j,+11863.3+27.3339j,+11986.1+28.8396j,+66085.8+865.7j,+9092.56+15.6105j,+3482.19+0.0144405d,+400.032+0.00185803d,+840.143+0.0039029d,+360.026+0.00167218d,+160.005+0.000743103d,+240.012+0.00111471d,+320.021+0.00148635d,+240.012+0.00111471d,+520.055+0.00241818d,+1240.31+0.00576895d,+1360.37+0.0063277d,+1240.31+0.00576895d,+4523.04+0.0154259d,+760.117+0.00353478d,+1280.33+0.00595519d,+920.172+0.00427936d,+800.13+0.00372099d,+840.143+0.00390714d,+2441.21+0.0113604d,+640.083+0.00297651d,+1360.37+0.00632784d,+440.039+0.0020461d,+4684.45+0.0218193d
2021-01-08 12:15:00 PST,+83047.7+558.83j,+5045.28+5.37123j,+10657.4+21.5004j,+8652.69+14.657j,+48996.7+497.999j,+9694.56+17.8531j,+2561.17+0.0105039d,+120.003+0.000556912d,+800.129+0.00371426d,+440.039+0.0020424d,+320.021+0.00148527d,+160.005+0.000742566d,+280.016+0.00129958d,+360.026+0.00167097d,+640.083+0.00297417d,+800.13+0.00371807d,+920.171+0.00427609d,+1320.35+0.00613675d,+3601.5+0.00957362d,+1200.29+0.00557846d,+1040.22+0.0048342d,+1120.25+0.00520631d,+800.13+0.00371671d,+840.143+0.00390264d,+1280.33+0.00594847d,+680.094+0.00315897d,+360.026+0.00167207d,+360.026+0.00167207d,+3041.87+0.0141427d
2021-01-08 12:30:00 PST,+93145.5+810.447j,+4683.83+4.34074j,+9092.47+15.5709j,+10786.7+25.5906j,+60892.1+751.728j,+7688.78+11.0809j,+1720.46+0.00607353d,+240.012+0.00111431d,+1080.24+0.00501695d,+560.063+0.00260056d,+240.012+0.00111431d,+120.003+0.000557113d,+160.005+0.000742836d,+560.063+0.00260056d,+840.143+0.00390465d,+640.083+0.00297461d,+1000.2+0.00464884d,+1160.27+0.00539318d,+1280.23+0.00413803d,+800.13+0.00371862d,+2441.21+0.0113531d,+920.171+0.00427672d,+840.143+0.00390586d,+1040.22+0.00483642d,+920.171+0.00427806d,+880.157+0.00409195d,+360.026+0.00167345d,+360.026+0.00167345d,+6007.32+0.0279869d
2021-01-08 12:45:00 PST,+115022+1287.14j,+5045.68+5.53655j,+8611.54+14.1159j,+16412.2+55.4142j,+78583.9+1200.98j,+6365.93+7.5656j,+2881.39+0.0110502d,+280.016+0.00130103d,+520.055+0.00241656d,+240.012+0.00111514d,+440.039+0.00204468d,+160.005+0.000743393d,+240.012+0.00111514d,+280.016+0.00130103d,+560.064+0.00260421d,+1080.24+0.00502399d,+720.105+0.00334859d,+1040.22+0.00483779d,+560.064+0.00260421d,+1120.25+0.00521019d,+2481.25+0.0115464d,+1040.22+0.00483779d,+1040.22+0.00484472d,+1000.2+0.00465827d,+4482.67+0.0136588d,+680.094+0.00316701d,+1640.55+0.00764255d,+360.026+0.00167632d,+6809.43+0.0317888d
2021-01-08 13:00:00 PST,+105090+934.712j,+4444.07+4.17134j,+6085.43+6.93625j,+25954.9+132.642j,+61916.7+780.079j,+6686.63+8.40405j,+2280.89+0.00894579d,+160.005+0.000746439d,+440.039+0.00205306d,+560.064+0.00261317d,+120.003+0.000559816d,+360.026+0.00167969d,+240.012+0.00111971d,+280.016+0.00130636d,+440.039+0.00205367d,+520.055+0.00242719d,+520.055+0.00242719d,+1040.22+0.00485592d,+680.094+0.00317433d,+840.144+0.00392161d,+1040.22+0.00485592d,+1000.2+0.00466904d,+840.144+0.003936d,+880.158+0.00412353d,+4883.33+0.0156761d,+880.158+0.00412353d,+4764.64+0.0223578d,+6608.93+0.0310354d,+6488.61+0.0304689d
2021-01-08 13:15:00 PST,+108354+983.839j,+6488.24+8.70017j,+7368.04+10.1873j,+16968.3+56.2705j,+66463.4+880.708j,+11064+25.3291j,+2240.68+0.00692793d,+2681.06+0.00906978d,+320.021+0.00149054d,+480.047+0.00223603d,+160.005+0.000745196d,+280.016+0.00130419d,+160.005+0.000745196d,+160.005+0.000745196d,+360.026+0.00167717d,+840.143+0.00391454d,+920.172+0.00428756d,+800.13+0.00372804d,+560.064+0.00260925d,+1200.29+0.00559342d,+1360.38+0.00633983d,+1320.35+0.00615322d,+800.13+0.00373462d,+1680.57+0.00784692d,+4683.06+0.0149799d,+760.117+0.0035478d,+3362.3+0.01571d,+520.055+0.00242709d,+4444.02+0.0207733d
2021-01-08 13:30:00 PST,+94260+780.388j,+2480.95+1.16755j,+9895.56+18.7675j,+15761.5+48.4114j,+57869.5+696.896j,+8251.02+13.1267j,+200.008+0.000928554d,+240.006+0.000557132d,+440.039+0.00204312d,+640.083+0.00297217d,+160.005+0.000742825d,+280.016+0.00130004d,+400.032+0.00185733d,+120.003+0.000557105d,+840.143+0.00390673d,+760.117+0.00353449d,+1160.27+0.00539606d,+720.105+0.00334838d,+640.083+0.00297619d,+3001.83+0.013971d,+1640.55+0.00763113d,+1120.25+0.00520986d,+760.117+0.00353829d,+1720.6+0.00801239d,+3201.3+0.00932377d,+1760.31+0.0041072d,+600.073+0.00279311d,+1560.49+0.00726634d,+5405.94+0.0252118d
2021-01-08 13:45:00 PST,+122764+1381.28j,+2601.05+1.28927j,+10296.2+20.0662j,+23289.8+105.463j,+79286.5+1240.82j,+7287.7+9.89015j,+160.005+0.000743544d,+160.005+0.000743544d,+560.063+0.00260304d,+560.063+0.00260304d,+240.012+0.00111537d,+160.005+0.000743544d,+240.012+0.00111537d,+520.055+0.00241705d,+2281.06+0.0106241d,+800.13+0.0037244d,+1040.22+0.00484243d,+640.083+0.00297923d,+600.073+0.00279296d,+2040.84+0.00950441d,+1760.63+0.00819848d,+1120.25+0.00521518d,+680.094+0.00317308d,+1360.38+0.00634879d,+760.086+0.00260339d,+5084.17+0.0188161d,+4123.46+0.0192656d,+4604.32+0.0215165d,+5927.16+0.0277132d
2021-01-08 14:00:00 PST,+113051+1209.42j,+2360.86+1.05791j,+7448.48+10.4994j,+19832.8+79.5246j,+74913.3+1100.61j,+8492.99+14.4383j,+200.008+0.000928881d,+160.005+0.000743087d,+400.032+0.00185799d,+520.055+0.00241556d,+520.055+0.00241556d,+160.005+0.000743087d,+160.005+0.000743087d,+240.012+0.00111468d,+720.105+0.00334813d,+360.026+0.0016737d,+1080.24+0.0050233d,+800.13+0.00372033d,+320.021+0.0014877d,+1720.6+0.00800318d,+1320.35+0.00614048d,+1120.25+0.00520947d,+520.055+0.0024233d,+880.157+0.00410187d,+680.094+0.00316924d,+4963.65+0.0169049d,+4965.01+0.0231773d,+560.064+0.00260977d,+6568.78+0.030684d
2021-01-08 14:15:00 PST,+111143+1054.62j,+2480.89+1.14557j,+8612.64+14.5661j,+25426.1+125.322j,+66931.8+899.291j,+7689.72+11.4691j,+320.021+0.00148731d,+320.021+0.00148731d,+440.039+0.00204519d,+400.032+0.00185922d,+280.016+0.00130136d,+320.021+0.00148731d,+160.005+0.00074358d,+240.012+0.00111542d,+560.064+0.00260608d,+880.157+0.00409607d,+720.105+0.003351d,+560.064+0.00260608d,+640.083+0.00297853d,+840.143+0.00390979d,+3162.03+0.0147291d,+1240.31+0.005773d,+640.083+0.00298774d,+1040.22+0.00485627d,+1800.66+0.00840898d,+4883.23+0.0151775d,+5045.18+0.0235919d,+5165.43+0.0241554d,+6288.06+0.0294187d
2021-01-08 14:30:00 PST,+97013.5+852.028j,+2360.82+1.04228j,+8773.18+15.1162j,+16286.3+52.4235j,+61820.4+769.003j,+7771.14+12.1805j,+200.008+0.000927009d,+480.047+0.0022252d,+400.032+0.00185424d,+400.032+0.00185424d,+160.005+0.000741589d,+280.016+0.00129788d,+240.012+0.00111244d,+200.008+0.000927009d,+880.157+0.0040853d,+760.117+0.00352796d,+520.055+0.00241351d,+600.073+0.00278496d,+680.093+0.00315644d,+680.093+0.00315644d,+3242.13+0.0150629d,+1400.4+0.00650139d,+560.063+0.00260281d,+1240.31+0.00576574d,+1160.27+0.00539349d,+2920.92+0.00725424d,+4965+0.0231153d,+520.055+0.00241683d,+4484.08+0.0208722d
2021-01-08 14:45:00 PST,+97788.8+927.865j,+1920.56+0.696696j,+7568.99+10.9166j,+15163.1+46.6207j,+65605.9+856.536j,+7528.42+10.6088j,+480.046+0.00222352d,+120.003+0.000555761d,+320.021+0.00148221d,+280.016+0.0012969d,+120.003+0.000555761d,+160.005+0.000741032d,+280.016+0.0012969d,+160.005+0.000741032d,+680.093+0.00315362d,+680.093+0.00315362d,+680.093+0.00315362d,+640.083+0.00296804d,+560.063+0.00259691d,+600.073+0.00278247d,+1720.6+0.00798183d,+2000.81+0.00928277d,+760.117+0.0035297d,+1040.22+0.00483093d,+1160.27+0.00538874d,+560.063+0.00260051d,+3322.23+0.0154432d,+6127.61+0.0285163d,+1720.6+0.00799292d
2021-01-08 15:00:00 PST,+71898.1+332.51j,+3602.56+2.67911j,+6967.75+9.29272j,+15126.8+47.8969j,+35542+249.919j,+10658.4+21.8339j,+200.008+0.000924746d,+160.005+0.000739779d,+1680.57+0.00777481d,+360.026+0.0016647d,+160.005+0.000739779d,+200.008+0.000924746d,+360.026+0.0016647d,+480.046+0.00221976d,+520.055+0.00240627d,+560.063+0.00259143d,+760.116+0.00351737d,+840.142+0.00388781d,+760.116+0.00351737d,+440.039+0.00203598d,+840.142+0.00388781d,+2241.01+0.0103763d,+600.073+0.00278074d,+1000.2+0.00463569d,+1600.52+0.0074198d,+840.142+0.0038936d,+240.012+0.00111205d,+1960.78+0.00909124d,+7330.88+0.034064d
2021-01-08 15:15:00 PST,+63210.8+226.194j,+3402.51+2.47869j,+8613.39+14.7962j,+23673.9+116.858j,+20352+81.5118j,+7168.55+9.95733j,+160.005+0.000737905d,+160.005+0.000737905d,+1800.65+0.00830966d,+280.016+0.00129143d,+400.032+0.00184503d,+280.016+0.00129143d,+160.005+0.000737905d,+160.005+0.000737905d,+680.093+0.00314005d,+760.116+0.00350964d,+1000.2+0.00461861d,+560.063+0.00258574d,+760.116+0.00350964d,+560.063+0.00258574d,+680.093+0.00314005d,+3602.61+0.0166532d,+760.117+0.0035193d,+1160.27+0.00537286d,+1160.27+0.00537286d,+480.046+0.00222234d,+240.012+0.00111101d,+6207.79+0.0288051d,+10140.8+0.04713d
2021-01-08 15:30:00 PST,+64606.1+234.199j,+3723.1+3.00143j,+9577.98+18.8518j,+18498.2+66.7824j,+26520.4+137.54j,+6285.92+7.39038j,+160.005+0.000737133d,+200.008+0.000921439d,+2040.84+0.0094091d,+280.016+0.00129008d,+400.032+0.0018431d,+280.016+0.00129008d,+160.005+0.000737133d,+200.008+0.000921439d,+720.104+0.00332174d,+480.046+0.00221417d,+720.104+0.00332174d,+840.142+0.00387564d,+800.129+0.003691d,+640.082+0.00295252d,+840.142+0.00387564d,+4524.12+0.0209011d,+680.093+0.00314222d,+1240.31+0.00573186d,+1160.27+0.00536181d,+680.093+0.00314222d,+1760.62+0.0081381d,+5085.21+0.0235368d,+5445.98+0.0252103d
2021-01-08 15:45:00 PST,+61677.8+230.168j,+4083.49+3.51328j,+7451.09+11.4907j,+15481+46.8439j,+29017.3+161.863j,+5644.45+5.82727j,+240.012+0.00110533d,+440.039+0.00202668d,+2080.87+0.00959014d,+320.021+0.00147384d,+200.008+0.000921085d,+320.021+0.00147384d,+160.005+0.00073685d,+320.021+0.00147384d,+560.063+0.00258117d,+520.054+0.00239674d,+600.072+0.00276561d,+480.046+0.00221233d,+800.129+0.00368792d,+520.054+0.00239674d,+360.026+0.00165912d,+3602.61+0.0166237d,+560.063+0.00258494d,+920.17+0.0042476d,+1040.22+0.00480199d,+720.104+0.00332381d,+1200.29+0.00554129d,+2160.94+0.00998011d,+4844.73+0.0223992d
2021-01-08 16:00:00 PST,+113386+898.389j,+3563.04+2.84021j,+6446.19+7.79418j,+33933.4+232.795j,+57693.1+623.391j,+11748.5+29.0669j,+280.016+0.00129969d,+280.016+0.00129969d,+2080.88+0.00966541d,+200.008+0.000928306d,+160.005+0.000742627d,+160.005+0.000742627d,+160.005+0.000742627d,+240.012+0.00111399d,+560.063+0.00260119d,+960.187+0.00446027d,+560.063+0.00260119d,+840.143+0.00390245d,+640.083+0.00297293d,+560.063+0.00260119d,+760.117+0.00353062d,+1560.49+0.00725058d,+800.13+0.00373537d,+960.187+0.00448288d,+600.073+0.00280118d,+720.105+0.00336167d,+4684.47+0.0219038d,+10944.5+0.0513057d,+9739.36+0.0456339d
2021-01-08 16:15:00 PST,+69650.8+288.469j,+3842.49+2.88334j,+6846.96+8.76907j,+17498.8+62.6325j,+31721.5+193.113j,+9740.42+20.2864j,+520.055+0.00240802d,+160.005+0.000740768d,+1320.35+0.00611562d,+560.063+0.00259331d,+160.005+0.000740768d,+160.005+0.000740768d,+560.063+0.00259331d,+400.032+0.00185219d,+840.142+0.00389276d,+1480.44+0.00686133d,+560.063+0.00259473d,+440.039+0.00203857d,+880.156+0.00407823d,+720.105+0.00333641d,+640.083+0.00296555d,+1280.33+0.0059334d,+760.117+0.00352871d,+1360.37+0.00631683d,+720.105+0.00334291d,+560.063+0.00259979d,+800.129+0.00371452d,+5846.93+0.0271993d,+1320.35+0.00613089d
2021-01-08 16:30:00 PST,+84796.7+439.497j,+8855.6+16.273j,+6486.07+7.80973j,+21237+88.491j,+41129.6+316.257j,+7087.51+9.42928j,+640.083+0.00297198d,+4123.19+0.0177412d,+1160.27+0.00538841d,+1520.47+0.00706222d,+200.008+0.000928495d,+520.055+0.00241455d,+240.012+0.00111422d,+440.039+0.00204299d,+800.129+0.00371372d,+1160.27+0.00538607d,+680.093+0.00315643d,+720.105+0.00334219d,+560.063+0.00259923d,+600.073+0.00278495d,+840.143+0.0038995d,+1120.25+0.00520022d,+1000.2+0.00465528d,+1360.38+0.00633256d,+800.13+0.00372377d,+680.094+0.00316497d,+3561.62+0.0104194d,+6924.99+0.0165485d,+6167.73+0.028767d
2021-01-08 16:45:00 PST,+97327.8+557.368j,+10095.5+19.223j,+6326.13+7.57136j,+30233.8+178.448j,+42780.2+338.191j,+7890.98+12.3573j,+920.171+0.0042737d,+2801.38+0.0112943d,+1040.22+0.00483149d,+1680.57+0.00780774d,+840.143+0.00390188d,+1040.22+0.00483149d,+800.13+0.00371599d,+960.187+0.00445962d,+560.063+0.00259902d,+1120.25+0.00519981d,+1000.2+0.00464235d,+640.083+0.00297046d,+560.063+0.00259902d,+440.039+0.00204194d,+400.032+0.00185626d,+1600.52+0.00743047d,+640.083+0.00298352d,+3482.47+0.016251d,+1520.47+0.00708965d,+840.143+0.00391634d,+5003.46+0.0158898d,+11574.5+0.0288284d,+1240.31+0.00578268d
2021-01-08 17:00:00 PST,+96804.9+571.82j,+9453.14+16.6867j,+7167.45+9.55083j,+41417.1+338.361j,+32359.2+197.655j,+6406.85+7.99146j,+840.143+0.00390228d,+1160.27+0.00538992d,+1080.24+0.00501795d,+2160.95+0.0100425d,+1120.25+0.00520393d,+1360.37+0.00631998d,+840.143+0.00390228d,+880.157+0.00408821d,+600.073+0.00278578d,+1200.29+0.00557358d,+1000.2+0.00464409d,+920.171+0.00427235d,+840.143+0.00390066d,+640.083+0.00297157d,+640.083+0.00297157d,+1320.35+0.00613139d,+880.158+0.00411236d,+2080.88+0.00972725d,+1280.33+0.00598307d,+640.083+0.00299037d,+9048.65+0.0219434d,+15912.7+0.0472072d,+7531.58+0.0352854d
