# file...... 1Meter_645_B_power.csv
# date...... Wed May 12 15:03:45 2021
# user...... Christine
# host...... (null)
# trigger... (none)
# interval.. 900
# limit..... 0
# timestamp,house_meter_645_B_24:measured_power,house_meter_645_B_25:measured_power,house_meter_645_B_26:measured_power,house_meter_645_B_27:measured_power,house_meter_645_B_28:measured_power,house_meter_645_B_29:measured_power,house_meter_645_B_30:measured_power,house_meter_645_B_31:measured_power,house_meter_645_B_32:measured_power,house_meter_645_B_33:measured_power,house_meter_645_B_34:measured_power,house_meter_645_B_35:measured_power,house_meter_645_B_36:measured_power,house_meter_645_B_37:measured_power,house_meter_645_B_38:measured_power,house_meter_645_B_39:measured_power,house_meter_645_B_40:measured_power
2021-01-08 00:00:00 PST,+280.016+0.00129098d,+1240.31+0.00573039d,+1360.37+0.0062854d,+6568.7+0.0304136d,+3642.67+0.0168459d,+200.008+0.000923677d,+200.008+0.000923677d,+200.008+0.000923677d,+520.054+0.00240202d,+200.008+0.000921701d,+240.012+0.00110607d,+280.016+0.00129044d,+240.012+0.00110607d,+240.012+0.00110607d,+200.008+0.000921701d,+480.046+0.00221245d,+280.016+0.00129044d
2021-01-08 00:15:00 PST,+280.016+0.00129057d,+1280.33+0.00591008d,+1360.37+0.00627977d,+2921.72+0.0134958d,+2521.28+0.0116442d,+1560.49+0.00720413d,+200.008+0.000922849d,+200.008+0.000922849d,+1720.6+0.00794379d,+200.008+0.000921201d,+200.008+0.000921201d,+200.008+0.000921201d,+240.012+0.00110547d,+160.005+0.000736943d,+200.008+0.000921201d,+480.046+0.00221126d,+240.012+0.00110547d
2021-01-08 00:30:00 PST,+240.012+0.00110379d,+1160.27+0.00533993d,+1400.39+0.00644568d,+2281.04+0.0105028d,+1960.77+0.009027d,+280.016+0.00128827d,+200.008+0.000920145d,+280.016+0.00128827d,+480.046+0.00220872d,+160.005+0.000735246d,+160.005+0.000735246d,+120.003+0.00055142d,+200.008+0.00091908d,+160.005+0.000735246d,+240.012+0.00110292d,+400.032+0.00183838d,+200.008+0.00091908d
2021-01-08 00:45:00 PST,+200.008+0.000921822d,+1200.29+0.00553897d,+1400.39+0.00646292d,+4283.69+0.0197925d,+1480.44+0.00683255d,+240.012+0.00110715d,+240.012+0.00110715d,+280.016+0.00129171d,+520.054+0.00239924d,+160.005+0.000737002d,+160.005+0.000737002d,+160.005+0.000737002d,+200.008+0.000921274d,+160.005+0.000737002d,+160.005+0.000737002d,+520.054+0.00239577d,+160.005+0.000737002d
2021-01-08 01:00:00 PST,+480.046+0.00221682d,+2321.09+0.0107393d,+2241.01+0.0103685d,+2120.91+0.00981232d,+1360.37+0.0062918d,+240.012+0.00110957d,+280.016+0.00129453d,+2040.84+0.00944159d,+520.054+0.00240447d,+240.012+0.0011077d,+200.008+0.000923064d,+200.008+0.000923064d,+200.008+0.000923064d,+240.012+0.0011077d,+160.005+0.000738434d,+480.046+0.00221573d,+160.005+0.000738434d
2021-01-08 01:15:00 PST,+1280.33+0.00591047d,+1320.35+0.00609625d,+1560.49+0.00720571d,+2080.87+0.00961063d,+1440.42+0.00665094d,+280.016+0.00129233d,+400.032+0.00184632d,+200.008+0.00092305d,+440.039+0.00203101d,+200.008+0.000922053d,+240.012+0.00110649d,+200.008+0.000922053d,+160.005+0.000737624d,+160.005+0.000737624d,+120.003+0.000553205d,+440.039+0.00202881d,+240.012+0.00110649d
2021-01-08 01:30:00 PST,+240.012+0.00110792d,+1280.33+0.00591691d,+840.142+0.00388194d,+2040.84+0.00943441d,+2601.36+0.0120283d,+240.012+0.00110872d,+640.082+0.00295731d,+200.008+0.000923915d,+240.012+0.00110872d,+160.005+0.000738271d,+200.008+0.000922861d,+240.012+0.00110746d,+120.003+0.00055369d,+200.008+0.000922861d,+200.008+0.000922861d,+440.039+0.00203059d,+240.012+0.00110746d
2021-01-08 01:45:00 PST,+280.016+0.00128992d,+1280.33+0.00590294d,+680.093+0.0031348d,+2040.84+0.00941213d,+1280.33+0.00590294d,+200.008+0.000921734d,+320.021+0.00147488d,+240.012+0.00110611d,+200.008+0.000921734d,+160.005+0.000736755d,+160.005+0.000736755d,+160.005+0.000736755d,+160.005+0.000736755d,+120.003+0.000552553d,+200.008+0.000920966d,+440.039+0.00202642d,+240.012+0.00110519d
2021-01-08 02:00:00 PST,+280.016+0.00128794d,+1560.49+0.00718642d,+640.082+0.00294664d,+3322.22+0.0153104d,+1160.27+0.00534246d,+200.008+0.000920579d,+360.026+0.0016572d,+280.016+0.00128887d,+240.012+0.00110472d,+120.003+0.000551696d,+160.005+0.000735614d,+120.003+0.000551696d,+200.008+0.00091954d,+160.005+0.000735614d,+200.008+0.00091954d,+400.032+0.0018393d,+160.005+0.000735614d
2021-01-08 02:15:00 PST,+200.008+0.000921687d,+1440.42+0.00664385d,+720.104+0.00332048d,+1920.74+0.00886103d,+1080.23+0.00498181d,+200.008+0.000922068d,+280.016+0.00129096d,+240.012+0.00110651d,+240.012+0.00110651d,+240.012+0.00110564d,+160.005+0.00073706d,+160.005+0.00073706d,+240.012+0.00110564d,+160.005+0.00073706d,+120.003+0.000552782d,+520.054+0.00239596d,+200.008+0.000921347d
2021-01-08 02:30:00 PST,+200.008+0.000920027d,+1560.49+0.00718475d,+720.104+0.00331436d,+1560.49+0.00718475d,+1040.22+0.00478833d,+280.016+0.00128858d,+240.012+0.00110447d,+280.016+0.00128858d,+280.016+0.00128858d,+240.012+0.00110364d,+200.008+0.000919681d,+200.008+0.000919681d,+120.003+0.000551781d,+240.012+0.00110364d,+200.008+0.000919681d,+480.046+0.00220761d,+160.005+0.000735727d
2021-01-08 02:45:00 PST,+240.012+0.00110495d,+2120.9+0.0097757d,+720.104+0.00331725d,+1520.46+0.00700646d,+1040.22+0.00479251d,+240.012+0.00110543d,+1480.44+0.00682191d,+200.008+0.00092117d,+240.012+0.00110543d,+160.005+0.000736139d,+240.012+0.00110426d,+200.008+0.000920196d,+160.005+0.000736139d,+200.008+0.000920196d,+120.003+0.000552091d,+440.039+0.00202472d,+200.008+0.000920196d
2021-01-08 03:00:00 PST,+280.016+0.00128814d,+960.185+0.00442303d,+720.104+0.00331679d,+1440.42+0.00663646d,+1120.25+0.0051607d,+1520.46+0.00700549d,+3602.61+0.0166128d,+200.008+0.000921042d,+200.008+0.000921042d,+160.005+0.000735749d,+200.008+0.000919708d,+200.008+0.000919708d,+160.005+0.000735749d,+160.005+0.000735749d,+200.008+0.000919708d,+440.039+0.00202365d,+240.012+0.00110368d
2021-01-08 03:15:00 PST,+240.012+0.00110285d,+960.185+0.0044162d,+1680.57+0.00773171d,+1440.42+0.00662622d,+1080.23+0.00496859d,+240.012+0.00110357d,+1960.77+0.00902185d,+280.016+0.00128753d,+1240.31+0.00570523d,+160.005+0.000734707d,+160.005+0.000734707d,+120.003+0.000551017d,+160.005+0.000734707d,+120.003+0.000551017d,+200.008+0.000918406d,+400.032+0.00183703d,+240.012+0.00110211d
2021-01-08 03:30:00 PST,+280.016+0.00128917d,+1000.2+0.00461611d,+280.016+0.00129195d,+1480.44+0.00683382d,+2080.87+0.00960777d,+200.008+0.000922777d,+5526.15+0.0255507d,+240.012+0.00110736d,+4924.88+0.0227652d,+120.003+0.000552229d,+120.003+0.000552229d,+160.005+0.000736322d,+240.012+0.00110454d,+160.005+0.000736322d,+200.008+0.000920424d,+440.039+0.00202522d,+240.012+0.00110454d
2021-01-08 03:45:00 PST,+840.142+0.00387084d,+320.021+0.00147416d,+280.016+0.00128985d,+2841.62+0.013103d,+240.012+0.00110556d,+160.005+0.000737007d,+200.008+0.00092128d,+280.016+0.00128985d,+1320.35+0.00608455d,+240.012+0.00110479d,+160.005+0.000736489d,+160.005+0.000736489d,+160.005+0.000736489d,+160.005+0.000736489d,+120.003+0.000552353d,+520.054+0.00239411d,+240.012+0.00110479d
2021-01-08 04:00:00 PST,+880.155+0.004053d,+560.063+0.00258175d,+440.039+0.00202837d,+440.039+0.00202837d,+320.021+0.00147507d,+280.016+0.00129066d,+6007.26+0.0277527d,+200.008+0.000921853d,+3963.16+0.0182942d,+240.012+0.00110417d,+200.008+0.000920119d,+160.005+0.000736077d,+160.005+0.000736077d,+240.012+0.00110417d,+160.005+0.000736077d,+480.046+0.00220866d,+200.008+0.000920119d
2021-01-08 04:15:00 PST,+3602.62+0.0166985d,+3642.69+0.0169711d,+5085.25+0.0237058d,+4323.79+0.0201499d,+5646.48+0.026328d,+3923.12+0.0182797d,+10181.1+0.0475596d,+3762.87+0.0175319d,+8936.24+0.0417232d,+160.005+0.000738433d,+240.012+0.0011077d,+280.016+0.00129235d,+160.005+0.000738433d,+160.005+0.000738433d,+160.005+0.000738433d,+440.039+0.00203103d,+160.005+0.000738433d
2021-01-08 04:30:00 PST,+360.026+0.00165086d,+320.021+0.00147085d,+3762.84+0.0173183d,+320.021+0.00147085d,+4243.61+0.0195348d,+360.026+0.00165474d,+6849.42+0.0315633d,+640.082+0.00294226d,+440.039+0.00202256d,+120.003+0.000550008d,+320.02+0.00146686d,+320.02+0.00146686d,+120.003+0.000550008d,+160.005+0.000733362d,+200.008+0.000916724d,+480.046+0.00220051d,+240.012+0.0011001d
2021-01-08 04:45:00 PST,+320.021+0.00147158d,+360.026+0.00166243d,+5325.72+0.0246409d,+280.016+0.00129294d,+5325.72+0.0246409d,+280.016+0.00129294d,+3963.16+0.0183266d,+4964.97+0.0229685d,+5526.16+0.0255704d,+160.005+0.000735538d,+280.016+0.00128729d,+320.021+0.00147122d,+240.012+0.00110336d,+120.003+0.000551641d,+200.008+0.000919445d,+400.032+0.00183911d,+240.012+0.00110336d
2021-01-08 05:00:00 PST,+2921.71+0.0134552d,+360.026+0.00165931d,+1400.39+0.0064569d,+320.021+0.0014749d,+4564.19+0.0210713d,+280.016+0.00129051d,+5205.45+0.0240379d,+360.026+0.00165931d,+6287.96+0.0290495d,+240.012+0.00110274d,+320.02+0.00147039d,+200.008+0.000918929d,+200.008+0.000918929d,+160.005+0.000735126d,+160.005+0.000735126d,+440.039+0.00202194d,+200.008+0.000918929d
2021-01-08 05:15:00 PST,+5325.73+0.0246804d,+280.016+0.00129799d,+10663.1+0.0496362d,+320.021+0.00148346d,+2961.77+0.013744d,+680.093+0.00315303d,+6368.21+0.0295922d,+5566.27+0.0258573d,+2921.73+0.0135579d,+200.008+0.000922488d,+640.082+0.00295274d,+480.046+0.00221434d,+160.005+0.000737973d,+240.012+0.00110701d,+160.005+0.000737973d,+520.054+0.00239893d,+160.005+0.000737973d
2021-01-08 05:30:00 PST,+5325.77+0.0248532d,+280.016+0.00130686d,+11667.8+0.0547085d,+4644.39+0.0217144d,+5606.4+0.0262224d,+4924.94+0.0230287d,+9377.95+0.0439305d,+800.13+0.00373507d,+3482.47+0.0162742d,+160.005+0.00074147d,+600.073+0.00278125d,+640.083+0.00296674d,+120.003+0.000556089d,+280.016+0.00129767d,+120.003+0.000556089d,+440.039+0.00203939d,+200.008+0.00092686d
2021-01-08 05:45:00 PST,+5766.75+0.0268602d,+320.021+0.00149293d,+3442.41+0.0160796d,+2281.06+0.0106499d,+7330.95+0.0342975d,+5285.69+0.0247082d,+12592.4+0.0590398d,+10221.3+0.0478764d,+6528.68+0.0305341d,+280.016+0.00129533d,+360.026+0.0016655d,+480.046+0.00222083d,+160.005+0.000740134d,+360.026+0.0016655d,+240.012+0.00111025d,+400.032+0.0018506d,+160.005+0.000740134d
2021-01-08 06:00:00 PST,+5486.12+0.0256012d,+3001.84+0.0140807d,+6207.88+0.0291576d,+6368.3+0.029913d,+11266+0.053025d,+5285.71+0.0248169d,+12391.5+0.0583492d,+10783.8+0.0507455d,+9699.28+0.0456215d,+240.012+0.00111161d,+280.016+0.00129691d,+600.073+0.00277962d,+200.008+0.000926316d,+320.021+0.00148221d,+200.008+0.000926316d,+440.039+0.00203819d,+480.046+0.00222354d
2021-01-08 06:15:00 PST,+5846.94+0.0272574d,+4965.02+0.0232288d,+5405.96+0.0252962d,+360.026+0.00168122d,+7812.45+0.036593d,+5085.27+0.0237925d,+9538.58+0.0447096d,+10582.9+0.0496257d,+11667.8+0.0547377d,+360.026+0.00166508d,+240.012+0.00110997d,+1160.15+0.00294216d,+320.021+0.00148003d,+360.026+0.00166508d,+200.008+0.000924953d,+440.039+0.00203519d,+240.012+0.00110997d
2021-01-08 06:30:00 PST,+16335.1+0.0774505d,+5606.5+0.0265996d,+12874.4+0.061266d,+12954.8+0.0616508d,+12874.4+0.061266d,+1640.56+0.00777074d,+12914.6+0.0614584d,+15328.8+0.0730205d,+17181.3+0.0819086d,+360.026+0.00167747d,+200.008+0.000931836d,+4122.85+0.0158678d,+400.032+0.0018639d,+880.157+0.00410178d,+280.016+0.00130463d,+440.039+0.00205034d,+440.039+0.00205034d
2021-01-08 06:45:00 PST,+16778.3+0.0797371d,+7411.42+0.0353856d,+9016.92+0.0430799d,+15933+0.0763432d,+15771.9+0.0755663d,+4283.81+0.0204263d,+12311.6+0.0589017d,+21819.6+0.104808d,+21698.5+0.104221d,+1000.2+0.00467427d,+600.073+0.00280387d,+6004.94+0.0189033d,+320.021+0.00149514d,+400.033+0.00186902d,+760.118+0.00355192d,+520.055+0.0024299d,+520.055+0.0024299d
2021-01-08 07:00:00 PST,+17100.5+0.081155d,+1000.21+0.00474322d,+10141.3+0.0482752d,+16093.8+0.0768011d,+15892.5+0.0758339d,+2160.97+0.0102527d,+8775.96+0.0417521d,+21900+0.104763d,+20971.6+0.100283d,+400.032+0.00186377d,+280.016+0.00130455d,+1440.22+0.0034497d,+880.157+0.0041015d,+400.032+0.00186377d,+680.094+0.00316895d,+440.039+0.0020502d,+440.039+0.0020502d
2021-01-08 07:15:00 PST,+18994.6+0.0901343d,+2841.67+0.0134936d,+10502.9+0.0500316d,+17100.9+0.0816864d,+15812+0.0754891d,+4564.31+0.021689d,+8294.26+0.0394743d,+21698.2+0.103846d,+20931.3+0.100144d,+280.016+0.00130377d,+480.047+0.0022353d,+920.094+0.00234105d,+400.032+0.00186266d,+320.021+0.00149006d,+480.047+0.0022353d,+440.039+0.00204898d,+440.039+0.00204898d
2021-01-08 07:30:00 PST,+16778.3+0.0797859d,+240.012+0.00113538d,+8936.52+0.0424268d,+9257.73+0.0439577d,+15811.9+0.075283d,+1440.43+0.00681738d,+8254.09+0.0391759d,+21657.5+0.103367d,+20567.9+0.0981221d,+360.026+0.00167735d,+400.032+0.00186377d,+1640.32+0.00448055d,+440.039+0.0020502d,+360.026+0.00167735d,+800.13+0.00372845d,+400.032+0.00186377d,+880.157+0.0041015d
2021-01-08 07:45:00 PST,+18874.5+0.0906317d,+280.016+0.00133664d,+9418.52+0.0451304d,+9338.2+0.0447441d,+15772.1+0.0757763d,+3041.93+0.0145371d,+16376.1+0.0786986d,+21739.2+0.104708d,+16819.2+0.080843d,+440.04+0.00206671d,+680.095+0.00319448d,+1840.41+0.00514207d,+880.159+0.00413454d,+920.173+0.00432258d,+680.095+0.00319448d,+1000.2+0.00469868d,+1120.26+0.00526291d
2021-01-08 08:00:00 PST,+20528.6+0.0990446d,+240.012+0.0011516d,+13840.3+0.0667874d,+8013.47+0.0385748d,+15772.3+0.0761729d,+2721.55+0.0130718d,+19197.7+0.0928501d,+22708.8+0.109996d,+16819.6+0.0812664d,+480.047+0.00226301d,+600.074+0.00282898d,+1840.38+0.00474251d,+800.131+0.00377243d,+320.021+0.00150853d,+920.174+0.00433862d,+920.174+0.00433862d,+1120.26+0.00528245d
2021-01-08 08:15:00 PST,+19197.4+0.0925777d,+9699.79+0.0468367d,+20165.9+0.0978065d,+7692.44+0.0371125d,+10663.9+0.0515131d,+4404.07+0.0212183d,+16860+0.0816576d,+18673.6+0.0905113d,+20165.9+0.0978065d,+400.033+0.00188704d,+1200.3+0.00566392d,+1400.4+0.00660873d,+840.145+0.00396386d,+480.047+0.00226456d,+1400.4+0.00660873d,+960.189+0.00453047d,+880.159+0.00415272d
2021-01-08 08:30:00 PST,+20568.8+0.0991275d,+16296.1+0.0789619d,+18552.7+0.0899827d,+7973.37+0.0384989d,+18593.1+0.0901798d,+2881.74+0.0138845d,+18835+0.0913626d,+17262.9+0.0836812d,+17746.5+0.0860431d,+920.174+0.00433547d,+480.047+0.00226137d,+760.119+0.00358113d,+720.106+0.00339256d,+1000.21+0.0047127d,+1040.22+0.00490133d,+640.084+0.00301546d,+1160.28+0.00546728d
2021-01-08 08:45:00 PST,+17544.4+0.0842269d,+17343.6+0.0841658d,+18069.1+0.0877133d,+7371.44+0.0356217d,+15853.1+0.0768839d,+11950.1+0.0578595d,+17061.5+0.082787d,+18754.4+0.0910668d,+17827.2+0.0865304d,+1120.26+0.00527785d,+760.119+0.00358061d,+320.021+0.00150721d,+320.021+0.00150721d,+1160.28+0.00546648d,+1240.32+0.00584377d,+680.095+0.00320354d,+1080.24+0.00508923d
2021-01-08 09:00:00 PST,+16577.5+0.0796395d,+17102.1+0.0833391d,+20448.9+0.0997908d,+8575.55+0.0416376d,+15933.9+0.0776076d,+16820.1+0.0819548d,+18472.5+0.0900697d,+17263.3+0.0841303d,+20126.1+0.098202d,+3241.2+0.00851706d,+1000.21+0.00472627d,+1040.22+0.00491544d,+1040.22+0.00491544d,+1200.3+0.00567222d,+1280.34+0.00605067d,+1920.46+0.00549291d,+1200.3+0.00567222d
2021-01-08 09:15:00 PST,+10101.2+0.0482148d,+18633.7+0.0907923d,+20489.2+0.0999123d,+16417.2+0.0799166d,+15933.8+0.0775479d,+16860.3+0.0820893d,+18956.3+0.0923768d,+17666.2+0.0860427d,+18149.9+0.0884168d,+3121.1+0.00806117d,+1120.26+0.00528171d,+1120.26+0.00528171d,+1120.26+0.00528171d,+1840.7+0.00868096d,+1160.28+0.00547048d,+1720.61+0.00811421d,+1320.36+0.00622565d
2021-01-08 09:30:00 PST,+5887.18+0.028007d,+18432.1+0.0897839d,+19157.9+0.0933484d,+19440.2+0.0947354d,+15732.5+0.0765457d,+16820+0.081875d,+20240.4+0.0911758d,+16578.3+0.08069d,+16699.1+0.0812824d,+1080.18+0.00380534d,+1120.26+0.00527883d,+1080.24+0.00509018d,+1120.26+0.00527883d,+1920.76+0.0090539d,+1200.3+0.00565617d,+1840.7+0.00867622d,+1280.34+0.00603355d
2021-01-08 09:45:00 PST,+5726.77+0.0271269d,+16014.1+0.0775323d,+16940.6+0.08205d,+18068.9+0.087557d,+15691.9+0.0759621d,+16779.4+0.0812639d,+15772.5+0.0763546d,+17786.8+0.0861795d,+16376.6+0.0792994d,+880.158+0.00413358d,+1120.26+0.00526169d,+1080.24+0.00507365d,+1120.26+0.00526169d,+1200.29+0.0056378d,+1160.28+0.00544974d,+1480.45+0.00695449d,+1120.26+0.00526169d
2021-01-08 10:00:00 PST,+6608.93+0.031017d,+11748.9+0.0563756d,+16174.8+0.0777575d,+18673.1+0.0898623d,+15691.6+0.0754191d,+13880.3+0.0666628d,+15973.4+0.076783d,+16335.9+0.0785373d,+16335.9+0.0785373d,+2040.47+0.00530037d,+1120.26+0.00523584d,+1200.29+0.0056101d,+1040.22+0.00486161d,+1400.4+0.00654592d,+1160.27+0.00542296d,+1680.58+0.00785645d,+1280.33+0.0059844d
2021-01-08 10:15:00 PST,+5486.14+0.0257139d,+440.04+0.00208966d,+12954.9+0.0618409d,+15328.9+0.073246d,+15248.4+0.0728588d,+5125.44+0.024387d,+15812.1+0.0755699d,+16295.3+0.0778952d,+16416.1+0.0784767d,+2360.7+0.00685138d,+1200.29+0.00560837d,+1000.2+0.00467307d,+1000.2+0.00467307d,+1520.47+0.00710533d,+880.158+0.004112d,+1600.52+0.00747966d,+1320.35+0.00616966d
2021-01-08 10:30:00 PST,+400.032+0.00186191d,+480.047+0.00226075d,+7090.34+0.0334823d,+8936.44+0.0422322d,+1200.3+0.00565437d,+5406.01+0.0255108d,+15771.4+0.0747441d,+16294.8+0.0772417d,+17583.9+0.0833968d,+560.055+0.00226057d,+1120.25+0.0052144d,+920.172+0.00428274d,+1200.29+0.00558713d,+1120.25+0.0052144d,+920.172+0.00428274d,+2040.84+0.00950298d,+1280.33+0.00595989d
2021-01-08 10:45:00 PST,+1640.55+0.00765153d,+440.04+0.0020751d,+2040.86+0.00963044d,+9137.21+0.0432433d,+9418.29+0.0445787d,+5526.29+0.026115d,+15811.7+0.0750385d,+16053.3+0.0761928d,+16335.2+0.0775398d,+640.083+0.00298134d,+1240.31+0.00577846d,+880.157+0.00409994d,+920.172+0.00428641d,+920.172+0.00428641d,+840.143+0.00391349d,+1880.72+0.00876431d,+1280.33+0.00596501d
2021-01-08 11:00:00 PST,+200.008+0.000931302d,+1720.61+0.00812699d,+520.056+0.00245518d,+6809.56+0.0322313d,+15892.3+0.0755059d,+5245.67+0.024813d,+17342.3+0.0824448d,+16093.6+0.0764688d,+16053.3+0.0762762d,+560.064+0.00260925d,+1000.2+0.00466062d,+1360.19+0.00326822d,+880.157+0.00410105d,+880.157+0.00410105d,+960.187+0.00447409d,+2481.25+0.0115688d,+1240.31+0.00578002d
2021-01-08 11:15:00 PST,+280.016+0.00130294d,+160.005+0.000753902d,+480.047+0.00226215d,+7331.06+0.0346441d,+15851.9+0.0751754d,+3843.04+0.0181348d,+16053.2+0.0761365d,+17422.8+0.0826788d,+16133.8+0.076521d,+520.055+0.00242128d,+1040.22+0.0048441d,+4161.99+0.0109995d,+760.117+0.00353931d,+1000.2+0.00465767d,+2321.09+0.0108145d,+1520.47+0.00708191d,+1880.72+0.00876112d
2021-01-08 11:30:00 PST,+400.032+0.00185299d,+280.016+0.00131463d,+4203.62+0.0197671d,+6849.62+0.0322447d,+15851.7+0.0748997d,+3402.37+0.0159941d,+16173.9+0.0764319d,+12994.7+0.0613278d,+17503.1+0.082759d,+480.047+0.00222584d,+1000.2+0.00463862d,+1960.75+0.00873327d,+600.073+0.0027825d,+720.105+0.00333924d,+1520.47+0.00705293d,+2761.54+0.0128163d,+1360.37+0.00630991d
2021-01-08 11:45:00 PST,+400.032+0.00185783d,+240.012+0.00112646d,+5085.3+0.0239145d,+6729.28+0.031667d,+15811.4+0.0746853d,+560.064+0.00262892d,+16294.7+0.0769831d,+7892.78+0.03716d,+16294.7+0.0769831d,+320.021+0.00148532d,+840.143+0.00390019d,+840.143+0.00390019d,+1240.31+0.00575882d,+640.083+0.00297121d,+1040.22+0.00482939d,+1640.54+0.00761836d,+2641.41+0.0122712d
2021-01-08 12:00:00 PST,+760.117+0.00353486d,+360.027+0.0016909d,+4163.55+0.019585d,+6328.21+0.0297938d,+16294.7+0.0770329d,+520.055+0.00244265d,+20204.2+0.0956701d,+6368.32+0.0299831d,+11266.1+0.0531498d,+360.026+0.00167311d,+720.105+0.00334696d,+1480.44+0.00688304d,+1920.75+0.00893173d,+560.063+0.00260294d,+960.187+0.00446326d,+1440.42+0.00669685d,+1640.55+0.00762789d
2021-01-08 12:15:00 PST,+1280.33+0.00594847d,+320.021+0.00149737d,+3642.71+0.0170673d,+1640.55+0.00768022d,+17382+0.0819012d,+920.173+0.00430652d,+16536.1+0.0778882d,+2361.14+0.0110569d,+5846.98+0.0274197d,+520.055+0.00241591d,+960.187+0.00446133d,+3281.11+0.00779322d,+720.105+0.00334551d,+480.047+0.00223002d,+840.143+0.00390338d,+1320.35+0.00613567d,+1560.49+0.00725231d
2021-01-08 12:30:00 PST,+360.026+0.00167345d,+1480.45+0.00694874d,+16415.4+0.0775234d,+1560.5+0.0073247d,+15892+0.0750349d,+2481.26+0.011651d,+17704.5+0.0836558d,+4444.04+0.0208842d,+400.033+0.00187679d,+360.026+0.0016725d,+920.171+0.00427563d,+2120.49+0.00532385d,+800.13+0.00371767d,+480.047+0.00223017d,+720.105+0.00334574d,+1000.2+0.00464765d,+1280.33+0.00595d
2021-01-08 12:45:00 PST,+360.026+0.00167632d,+14724.8+0.0697717d,+16133.8+0.0764928d,+4203.63+0.0198321d,+16133.8+0.0764928d,+2241.03+0.0105643d,+18188.4+0.0863077d,+5726.74+0.0270348d,+440.04+0.00207283d,+400.032+0.0018592d,+840.143+0.00390537d,+960.187+0.00446361d,+600.073+0.00278914d,+560.064+0.00260314d,+800.13+0.00371931d,+920.171+0.00427752d,+1280.33+0.00595263d
2021-01-08 13:00:00 PST,+520.055+0.0024361d,+16133.8+0.0765786d,+17543.7+0.0833193d,+1760.64+0.00830729d,+16214.4+0.0769635d,+1800.67+0.00849631d,+7210.71+0.0340991d,+320.021+0.00150908d,+400.033+0.00188644d,+520.055+0.00242746d,+880.158+0.0041089d,+1520.47+0.00709997d,+560.064+0.00261425d,+600.073+0.00280105d,+800.13+0.00373519d,+960.187+0.00448266d,+840.144+0.00392204d
2021-01-08 13:15:00 PST,+680.094+0.00317419d,+17745.1+0.0841804d,+16013+0.0759088d,+4444.06+0.0209664d,+16617+0.0787922d,+960.189+0.00452355d,+2241.03+0.0105633d,+7210.7+0.0340578d,+640.084+0.0030151d,+640.083+0.00298416d,+760.117+0.00354395d,+1480.45+0.00690442d,+480.047+0.0022379d,+520.055+0.00242446d,+680.094+0.00317075d,+5604.52+0.0185046d,+880.157+0.00410383d
2021-01-08 13:30:00 PST,+720.105+0.00335198d,+18389.6+0.0869026d,+16053+0.0757873d,+2080.89+0.00976771d,+16858.5+0.0796165d,+1320.36+0.00619585d,+480.047+0.00225187d,+400.033+0.00187647d,+1800.66+0.00845137d,+440.039+0.00204527d,+600.073+0.00278927d,+1320.35+0.00613909d,+600.073+0.00278927d,+480.047+0.00223126d,+680.094+0.00316133d,+3121.11+0.00819746d,+1000.2+0.00464992d
2021-01-08 13:45:00 PST,+680.094+0.00317308d,+17745.1+0.0842565d,+17100.5+0.0811738d,+2080.89+0.00981657d,+18107.8+0.0859917d,+16657.4+0.0790559d,+720.106+0.00339519d,+5566.38+0.026297d,+480.047+0.00226313d,+440.039+0.00204685d,+640.083+0.00297759d,+1760.32+0.00417246d,+600.073+0.00279143d,+1240.31+0.00577119d,+720.105+0.00334996d,+960.187+0.00446726d,+920.172+0.00428102d
2021-01-08 14:00:00 PST,+640.083+0.00298274d,+16254.5+0.0770216d,+16294.8+0.0772137d,+2681.48+0.0126351d,+15046.7+0.0712627d,+16899+0.0800966d,+1720.61+0.00810429d,+5045.23+0.0237962d,+240.012+0.0011298d,+480.047+0.00223219d,+520.055+0.00241826d,+3962.01+0.0116741d,+480.047+0.00223219d,+600.073+0.00279044d,+760.117+0.0035349d,+920.172+0.00427951d,+760.117+0.0035349d
2021-01-08 14:15:00 PST,+480.047+0.00224059d,+17986.8+0.0852183d,+15932.4+0.0754204d,+5486.18+0.0258587d,+6769.41+0.0319239d,+18107.7+0.0857954d,+480.047+0.00225802d,+1280.34+0.00602435d,+280.016+0.00131701d,+600.073+0.00279183d,+560.064+0.00260564d,+3041.2+0.0090441d,+520.055+0.00241947d,+640.083+0.00297802d,+720.105+0.00335044d,+880.157+0.00409538d,+720.105+0.00335044d
2021-01-08 14:30:00 PST,+400.032+0.00185897d,+16455.7+0.0776288d,+15972.4+0.0753342d,+4123.48+0.0193539d,+1040.22+0.00487622d,+16898.7+0.0797335d,+440.04+0.00206226d,+5766.8+0.0270853d,+600.074+0.00281245d,+320.021+0.00148479d,+280.016+0.00129916d,+3801.74+0.0104779d,+480.047+0.0022274d,+600.073+0.00278445d,+720.105+0.00334158d,+880.157+0.00408455d,+680.093+0.00315586d
2021-01-08 14:45:00 PST,+440.039+0.00204311d,+16455.7+0.0776308d,+15851.6+0.0747626d,+7451.37+0.0350223d,+1000.2+0.00468868d,+17422.4+0.0822244d,+320.021+0.00149975d,+5887.09+0.0276523d,+640.084+0.00300009d,+600.073+0.00278245d,+520.055+0.00241134d,+2200.5+0.00524175d,+600.073+0.00278245d,+600.073+0.00278245d,+760.117+0.00352477d,+960.186+0.00445289d,+1280.33+0.00593833d
